timestamp,emotion,emotion_confidence,temporal_emotion,temporal_confidence,stress_level,cognitive_load,deception_risk,gaze,yaw,pitch,roll,blink_rate,anomaly_risk,fusion_confidence,final_state,cognitive_assessment
15:59:00,calm,32.63954880918312,fear,78.96740436553955,LOW,LOW,LOW,CENTER,-1.5592519400728186,4.968633012474101,-0.02281710029674215,0.0,LOW,0.6,Stable Cognitive State,Negative emotional trajectory
15:59:00,calm,33.121366991001295,fear,78.75145077705383,LOW,LOW,LOW,CENTER,-1.6211561455256935,5.6006894913454355,-0.025838231889905233,0.0,LOW,0.6,Stable Cognitive State,Negative emotional trajectory
15:59:01,calm,32.590116991001295,fear,78.52882742881775,LOW,LOW,LOW,CENTER,-1.3749179008693773,5.743283478998197,-0.018274266537434115,0.0,LOW,0.6,Stable Cognitive State,Negative emotional trajectory
15:59:01,calm,31.39310083051766,fear,78.02459001541138,LOW,LOW,LOW,CENTER,-1.949995456730794,6.8248138256270385,-0.010678220410987099,0.0,LOW,0.59,Stable Cognitive State,Negative emotional trajectory
15:59:01,calm,33.34376799685819,fear,77.77929306030273,LOW,LOW,LOW,CENTER,-6.237253477765837,7.790688343259149,-0.14275405008132708,0.0,LOW,0.6,Stable Cognitive State,Negative emotional trajectory
15:59:01,fearful,36.44137436236818,fear,76.08279585838318,LOW,LOW,LOW,CENTER,-7.664027797880013,8.95754147163497,-0.15843936317374058,0.0,LOW,0.6,Stable Cognitive State,Negative emotional trajectory
15:59:01,fearful,36.44137436236818,fear,73.41545820236206,LOW,LOW,LOW,CENTER,-9.200453231860276,9.875671139282867,-0.17172018602261033,0.0,LOW,0.59,Stable Cognitive State,Negative emotional trajectory
15:59:01,fearful,35.86994579093961,fear,69.9581503868103,LOW,LOW,LOW,CENTER,-11.12127847494997,10.761438283084676,-0.19661169340546225,0.0,LOW,0.56,Stable Cognitive State,Negative emotional trajectory
15:59:01,fearful,37.13038951388334,fear,65.98069667816162,LOW,LOW,LOW,CENTER,-13.090163762120369,12.127063742851934,-0.24965402128933278,0.0,LOW,0.54,Stable Cognitive State,Negative emotional trajectory
15:59:02,fearful,35.99475003927387,fear,62.45771050453186,LOW,LOW,LOW,CENTER,-12.432087995932385,12.07474981767238,-0.20278279230385154,0.0,LOW,0.52,Stable Cognitive State,Negative emotional trajectory
15:59:02,fearful,37.11237003336386,fear,59.79946851730347,LOW,LOW,LOW,CENTER,-12.826433047419064,14.679544666835655,-0.21334644183155266,0.0,LOW,0.51,Stable Cognitive State,Negative emotional trajectory
15:59:02,fearful,36.68379860479243,fear,58.32560062408447,LOW,LOW,LOW,CENTER,-13.99866164784565,16.250312869805846,-0.21655321305578457,0.0,LOW,0.5,Stable Cognitive State,Negative emotional trajectory
15:59:02,fearful,36.68379860479243,fear,57.303816080093384,LOW,MEDIUM,LOW,CENTER,-16.027699041230786,16.420693731442924,-0.2562513007493307,0.0,LOW,0.49,Stable Cognitive State,Negative emotional trajectory
15:59:02,fearful,36.711416705940536,fear,56.125473976135254,LOW,MEDIUM,LOW,CENTER,-16.49973693096849,16.425001778107926,-0.2631480739574067,0.0,LOW,0.48,Stable Cognitive State,Negative emotional trajectory
15:59:02,fearful,37.960656689927745,fear,54.880064725875854,LOW,MEDIUM,LOW,CENTER,-17.134748934869403,17.8830048794386,-0.20237918512935607,0.0,LOW,0.48,Stable Cognitive State,Negative emotional trajectory
15:59:03,fearful,37.68339091228974,fear,53.60568165779114,LOW,MEDIUM,LOW,CENTER,-18.16949643712074,16.382077797480843,-0.1869753057555457,0.0,LOW,0.47,Stable Cognitive State,Negative emotional trajectory
15:59:03,fearful,35.86994579093961,fear,52.29116082191467,LOW,MEDIUM,LOW,CENTER,-20.866634608030346,18.37501894010189,-0.22291418487476947,0.0,LOW,0.46,Stable Cognitive State,Negative emotional trajectory
15:59:03,fearful,37.39113246821444,fear,50.631797313690186,LOW,MEDIUM,LOW,CENTER,-17.857124382495048,17.560431425581616,-0.18670834322221094,0.0,LOW,0.45,Stable Cognitive State,Negative emotional trajectory
15:59:03,fearful,36.51390512108315,fear,49.3554025888443,LOW,MEDIUM,LOW,CENTER,-19.981816590571704,17.79612572936835,-0.2582576130308657,0.0,LOW,0.44,Stable Cognitive State,Negative emotional trajectory
15:59:03,fearful,36.50201748113433,fear,49.32947754859924,LOW,MEDIUM,LOW,CENTER,-8.140031982826205,7.79908409234127,-0.12022315551607593,0.0,LOW,0.44,Stable Cognitive State,Negative emotional trajectory
15:59:04,fearful,34.03661245760627,fear,50.34143328666687,LOW,MEDIUM,LOW,CENTER,-2.827571413435242,9.655149187438239,0.006461842681624026,0.0,LOW,0.44,Stable Cognitive State,Negative emotional trajectory
15:59:04,calm,32.89759916568936,fear,53.49946618080139,LOW,MEDIUM,LOW,CENTER,3.6934245201061238,8.687252288390217,0.09087734171256709,0.0,LOW,0.45,Stable Cognitive State,Negative emotional trajectory
15:59:04,calm,33.95073270431696,fear,58.537644147872925,LOW,MEDIUM,LOW,CENTER,3.9743293437626903,7.92984613702236,0.10509009606393431,0.0,LOW,0.49,Stable Cognitive State,Negative emotional trajectory
15:59:04,calm,33.70073270431696,fear,62.71483898162842,LOW,MEDIUM,LOW,CENTER,3.53432964089196,8.679099282113738,0.10792661232346995,0.0,LOW,0.51,Stable Cognitive State,Negative emotional trajectory
15:59:04,calm,34.20073270431696,fear,65.99091291427612,LOW,MEDIUM,LOW,CENTER,2.819699375259766,8.657462392456145,0.10087729269168609,0.0,LOW,0.53,Stable Cognitive State,Negative emotional trajectory
15:59:04,calm,34.70073270431696,fear,67.71634817123413,LOW,MEDIUM,LOW,CENTER,2.6312101517152446,8.705738812236394,0.11169300088645008,0.0,LOW,0.55,Stable Cognitive State,Negative emotional trajectory
15:59:05,calm,34.70073270431696,fear,68.2870090007782,LOW,MEDIUM,LOW,CENTER,2.642409185091251,8.975810149953112,0.11083460476225598,0.0,LOW,0.55,Stable Cognitive State,Negative emotional trajectory
